species,life_stage,depth,suit
steelhead,parr,3.53,1
steelhead,parr,3.54,1
steelhead,parr,3.55,1
steelhead,parr,3.56,1
steelhead,parr,3.57,1
steelhead,parr,3.58,1
steelhead,parr,3.59,1
steelhead,parr,3.6,1
steelhead,parr,3.61,1
steelhead,parr,3.62,1
steelhead,parr,3.63,1
steelhead,parr,3.64,1
steelhead,parr,3.65,1
steelhead,parr,3.66,1
steelhead,parr,3.67,1
steelhead,parr,3.68,1
steelhead,parr,3.69,1
steelhead,parr,3.7,1
steelhead,parr,3.71,1
steelhead,parr,3.72,1
steelhead,parr,3.73,1
steelhead,parr,3.74,1
steelhead,parr,3.75,1
steelhead,parr,3.76,1
steelhead,parr,3.77,1
steelhead,parr,3.78,1
steelhead,parr,3.79,1
steelhead,parr,3.8,1
steelhead,parr,3.81,1
steelhead,parr,3.82,1
steelhead,parr,3.83,1
steelhead,parr,3.84,1
steelhead,parr,3.85,1
steelhead,parr,3.86,1
steelhead,parr,3.87,1
steelhead,parr,3.88,1
steelhead,parr,3.89,1
steelhead,parr,3.9,1
steelhead,parr,3.91,1
steelhead,parr,3.92,1
steelhead,parr,3.93,1
steelhead,parr,3.94,1
steelhead,parr,3.95,1
steelhead,parr,3.96,1
steelhead,parr,3.97,1
steelhead,parr,3.98,1
steelhead,parr,3.99,1
steelhead,parr,4,1
salmonid,general,0,0
salmonid,general,0.05,0.056123817
salmonid,general,0.1,0.182926147
salmonid,general,0.15,0.298945902
salmonid,general,0.2,0.409948603
salmonid,general,0.25,0.513289293
salmonid,general,0.3,0.609778771
salmonid,general,0.35,0.696102428
salmonid,general,0.4,0.769697393
salmonid,general,0.45,0.8372626
salmonid,general,0.5,0.891180821
salmonid,general,0.55,0.97187865
salmonid,general,0.6,0.957188273
salmonid,general,0.65,1
salmonid,general,0.7,0.987487073
salmonid,general,0.75,0.997916752
salmonid,general,0.8,0.987178199
salmonid,general,0.85,0.97719558
salmonid,general,0.9,0.967883019
salmonid,general,0.95,0.959167246
salmonid,general,1,0.950985469
salmonid,general,1.05,0.943283616
salmonid,general,1.1,0.936014895
salmonid,general,1.15,0.929138616
salmonid,general,1.2,0.922619231
salmonid,general,1.25,0.916425539
salmonid,general,1.3,0.910530041
salmonid,general,1.35,0.904908393
salmonid,general,1.4,0.899538965
salmonid,general,1.45,0.894402465
salmonid,general,1.5,0.889481624
salmonid,general,1.55,0.884760932
salmonid,general,1.6,0.880226417
salmonid,general,1.65,0.875865453
salmonid,general,1.7,0.871666596
salmonid,general,1.75,0.867619449
salmonid,general,1.8,0.863714536
salmonid,general,1.85,0.859943207
salmonid,general,1.9,0.85629754
salmonid,general,1.95,0.852770268
salmonid,general,2,0.84935471
